date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-06-02,20.01,20.19,20.17,19.78,62793.97,0.17,0.85,20.726,20.564,21.468,753739.72,810769.92,1205931.87,0.78
2017-05-31,21.09,21.29,20.0,19.41,708198.62,-1.13,-5.35,20.784,20.668,21.9,877708.61,1049459.07,1314774.92,8.78
2017-04-28,21.73,22.38,21.13,20.52,1094331.12,-0.5,-2.31,20.688,20.804,22.064,929755.7,1165898.94,1379780.47,13.57
2017-03-31,20.69,21.88,21.63,20.31,1192597.88,0.93,4.49,20.708,20.611,22.392,932327.88,1164569.38,1456041.03,14.79
2017-02-28,20.46,21.46,20.7,20.18,710777.0,0.24,1.17,20.482,20.402,22.93,837868.04,1154478.72,1623142.86,8.81
2017-01-26,19.55,20.63,20.46,19.51,682638.44,0.94,4.82,20.402,20.406,23.544,867800.11,1229434.58,1776615.76,8.46
2016-12-30,21.35,21.53,19.52,19.45,968434.06,-1.71,-8.05,20.552,20.572,24.412,1221209.53,1301076.56,2084462.16,12.01
2016-11-30,20.52,21.88,21.23,20.06,1107192.0,0.73,3.56,20.92,20.598,25.076,1402042.19,1290920.21,2485697.36,13.73
2016-10-31,20.47,21.45,20.5,20.26,720298.69,0.2,0.98,20.514,20.556,25.28,1396810.89,1306115.51,2824670.11,8.93
2016-09-30,21.12,21.55,20.3,20.07,860437.38,-0.91,-4.29,20.322,21.536,25.47,1471089.4,1392145.11,3055029.77,10.67
2016-08-31,21.13,22.46,21.21,20.55,2449685.5,-0.15,-0.7,20.41,22.371,25.548,1591069.05,1601093.82,3368761.3,30.37
2016-07-29,19.25,21.95,21.36,19.01,1872597.38,2.16,11.25,20.592,23.132,25.426,1380943.6,1580090.77,3545584.0,23.22
2016-06-30,19.58,19.73,19.2,18.34,1081035.5,-0.34,-1.74,20.276,23.324,25.305,1179798.24,1593661.99,3672251.16,13.4
2016-05-31,20.71,21.44,19.54,18.43,1091691.25,-1.2,-5.79,20.598,24.172,25.213,1215420.14,1747512.67,3760330.75,13.54
2016-04-29,22.0,23.49,20.74,20.29,1460335.62,-1.38,-6.24,22.75,25.458,25.18,1313200.81,2091806.99,3892250.31,18.11
2016-03-31,19.94,22.73,22.12,19.62,1399058.25,2.34,11.83,24.332,26.682,25.088,1611118.59,2323796.93,4101971.65,17.35
2016-02-29,20.85,23.3,19.78,19.5,866870.56,-1.03,-4.95,25.672,28.251,24.814,1779237.94,2867847.76,4223956.63,10.75
2016-01-29,30.12,30.45,20.81,19.7,1259145.0,-9.49,-31.32,26.372,29.554,24.604,2007525.75,3680474.5,4305826.99,15.61
2015-12-31,28.62,31.43,30.3,28.05,1580594.62,1.65,5.76,27.746,30.004,24.353,2279605.2,4343224.7,4338607.24,19.6
2015-11-30,28.57,33.07,28.65,27.39,2949924.5,-0.17,-0.59,28.166,29.404,23.667,2870413.17,4717914.44,4340063.68,36.58
2015-10-30,24.3,30.8,28.82,24.12,2239655.0,5.54,23.8,29.032,28.725,23.196,3036475.27,5136428.79,4327896.89,27.77
2015-09-30,27.4,28.96,23.28,21.87,2008309.62,-4.4,-15.9,30.83,27.719,22.765,3956457.57,5511077.24,4360577.99,24.9
2015-08-31,32.02,38.38,27.68,23.1,2619542.25,-4.72,-14.57,32.736,27.286,22.663,5353423.25,5750840.33,4406400.58,32.48
2015-07-31,32.2,34.08,32.4,20.6,4534634.5,-0.58,-1.76,32.262,26.254,22.162,6406844.2,5773148.83,4343023.93,56.23
2015-06-30,37.81,46.18,32.98,27.04,3780235.0,-4.83,-12.77,30.642,24.902,21.394,6565415.7,5692693.63,4190547.72,46.87
2015-05-29,33.0,42.0,37.81,30.75,6839566.5,5.0,15.24,28.418,23.494,20.541,7236382.3,5880146.38,4104363.84,84.81
2015-04-30,25.47,35.97,32.81,24.13,8993138.0,7.5,29.63,24.608,21.377,19.443,7065696.9,5580065.5,3899412.04,111.51
2015-03-31,24.35,26.45,25.31,23.0,7886647.0,1.01,4.16,21.836,19.654,18.41,6148257.4,4931179.47,3584077.8,97.79
2015-02-27,21.65,24.38,24.3,21.08,5327492.0,2.44,11.16,20.246,18.702,17.759,5139453.45,4333989.78,3334036.48,66.06
2015-01-30,18.79,23.19,21.86,18.16,7135068.0,3.1,16.52,19.162,17.929,17.093,4819971.55,3962212.93,3169534.77,88.47
2014-12-31,18.79,19.37,18.76,17.3,5986139.5,-0.19,-1.0,18.57,17.667,16.402,4523910.45,3519365.0,2869238.15,74.22
2014-11-28,17.36,19.45,18.95,17.1,4405940.5,1.59,9.16,18.146,17.81,15.79,4094434.1,3210078.75,2599752.71,54.63
2014-10-31,18.84,19.11,17.36,16.45,2842627.25,-1.52,-8.05,17.472,18.04,15.216,3714101.55,3061960.83,2412187.17,35.25
2014-09-30,18.8,20.32,18.88,17.9,3730082.5,-0.02,-0.11,17.158,18.069,14.759,3528526.1,2912899.03,2308947.15,46.25
2014-08-29,16.6,20.21,18.9,16.39,5654762.5,2.26,13.58,16.696,17.886,14.231,3104454.3,2688401.81,2174133.4,70.11
2014-07-31,15.63,17.55,16.64,15.22,3838757.75,1.06,6.8,16.764,17.588,13.689,2514819.55,2328581.3,1926647.45,47.6
2014-06-30,15.87,16.72,15.58,14.68,2504277.75,-0.21,-1.33,17.474,17.509,13.214,2325723.4,2218758.58,1753469.47,31.05
2014-05-30,16.54,17.13,15.79,14.73,1914750.0,-0.78,-4.71,18.608,17.165,12.84,2409820.1,2236976.13,1653033.32,23.74
2014-04-30,19.05,20.2,16.57,16.07,1609723.5,-2.67,-13.88,18.98,16.815,12.468,2297271.95,2334083.18,1593598.07,19.96
2014-03-31,20.3,21.08,19.24,17.85,2706588.75,-0.95,-4.71,19.076,16.257,12.067,2272349.33,2376856.61,1552206.37,33.56
