date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-06-02,18.25,18.61,18.1,17.17,63649.9,0.03,0.17,18.676,22.029,24.639,154673.19,129317.15,133216.96,1.51
2017-05-26,18.83,18.93,18.07,16.89,133212.91,-0.87,-4.59,19.814,22.855,25.1,161178.27,139021.87,137541.62,3.17
2017-05-19,18.49,19.29,18.94,18.22,117335.18,0.56,3.05,21.218,23.732,25.617,153133.1,141443.53,137359.88,2.79
2017-05-12,19.8,20.07,18.38,17.91,195126.17,-1.51,-7.59,22.634,24.536,26.036,156127.4,146564.98,137051.94,4.64
2017-05-05,22.8,22.8,19.89,19.81,264041.81,-3.9,-16.39,24.208,25.502,26.522,132024.74,141661.05,134052.43,6.28
2017-04-28,25.09,25.14,23.79,23.25,96175.3,-1.3,-5.18,25.382,26.319,26.964,103961.11,129538.99,131269.95,2.29
2017-04-21,25.98,25.98,25.09,24.97,92987.02,-0.93,-3.57,25.896,26.725,27.223,116865.46,146253.2,131902.49,2.21
2017-04-14,26.29,26.43,26.02,25.91,132306.72,-0.23,-0.88,26.246,26.967,27.411,129753.96,148144.64,140078.02,3.15
2017-04-07,25.78,26.36,26.25,25.7,74612.85,0.49,1.9,26.438,27.048,27.603,137002.55,135887.61,147497.57,1.77
2017-03-31,26.45,26.48,25.76,25.42,123723.64,-0.6,-2.28,26.796,27.132,27.785,151297.36,134294.95,161804.08,2.94
2017-03-24,26.9,27.14,26.36,25.99,160697.06,-0.48,-1.79,27.256,27.248,27.944,155116.87,137116.77,166837.57,3.82
2017-03-17,27.1,27.5,26.84,26.73,157429.53,-0.14,-0.52,27.554,27.345,28.089,175640.94,136061.37,168673.55,3.74
2017-03-10,28.05,28.09,26.98,26.8,168549.69,-1.06,-3.78,27.688,27.501,28.179,166535.33,133276.23,172443.0,4.01
2017-03-03,28.08,28.56,28.04,27.65,146086.86,-0.02,-0.07,27.658,27.535,28.307,134772.66,127538.9,172882.3,3.47
2017-02-24,27.68,28.34,28.06,27.67,142821.22,0.21,0.75,27.468,27.542,28.397,117292.54,126443.81,174470.94,3.4
2017-02-17,27.5,28.75,27.85,27.22,263317.41,0.34,1.24,27.24,27.609,28.457,119116.67,133000.91,174739.75,6.26
2017-02-10,27.01,27.65,27.51,26.82,111901.46,0.68,2.53,27.136,27.72,28.53,96481.8,117551.79,169727.04,2.66
2017-02-03,26.96,27.17,26.83,26.73,9736.34,-0.26,-0.96,27.314,27.855,28.569,100017.14,132011.39,169547.31,0.23
2017-01-26,26.75,27.27,27.09,26.51,58686.25,0.17,0.63,27.412,28.158,28.728,120305.14,159107.53,176577.9,1.4
2017-01-20,27.4,27.56,26.92,25.2,151941.89,-0.41,-1.5,27.616,28.437,28.871,135595.09,189313.22,181407.53,3.61
2017-01-13,28.35,28.43,27.33,27.3,150143.05,-1.07,-3.77,27.978,28.64,29.064,146885.15,196558.37,189028.21,3.57
2017-01-06,27.34,28.6,28.4,27.32,129578.18,1.08,3.95,28.304,28.832,29.272,138621.78,201285.73,203601.67,3.08
2016-12-30,27.85,28.19,27.32,27.14,111176.33,-0.79,-2.81,28.396,28.857,29.432,164005.65,211609.77,220093.26,2.64
2016-12-23,28.8,29.0,28.11,27.84,135135.98,-0.62,-2.16,28.904,29.078,29.676,197909.92,218225.71,257099.74,3.21
2016-12-16,28.92,29.27,28.73,26.93,208392.19,-0.23,-0.79,29.258,29.252,29.793,243031.35,222498.08,289596.49,4.95
2016-12-09,28.62,29.33,28.96,28.48,108826.2,0.1,0.35,29.302,29.305,29.906,246231.59,216478.59,303306.02,2.59
2016-12-02,29.97,30.3,28.86,28.69,256497.53,-1.0,-3.35,29.36,29.339,29.836,263949.68,221902.3,310675.22,6.1
