date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2014-03-31,4.79,5.24,5.02,4.74,4123747.75,0.23,4.8,4.908,4.917,5.44,3583029.52,2699379.88,2366631.71,40.09
2014-02-28,4.81,5.13,4.79,4.7,2711491.25,-0.05,-1.03,4.878,5.011,5.446,3271647.92,2523740.55,2234558.56,26.36
2014-01-30,5.51,5.87,4.84,4.51,5092435.0,-0.17,-3.39,4.97,5.142,5.525,3145703.97,2522669.42,2190304.37,49.51
2013-12-31,4.83,5.59,5.01,4.61,4194727.5,0.13,2.66,4.998,5.268,5.645,2511857.22,2238600.83,2059654.61,40.78
2013-11-29,4.86,4.95,4.88,4.48,1792746.12,0.01,0.2,5.002,5.442,5.71,1898487.3,2025635.26,1920763.68,17.43
2013-10-31,5.25,5.46,4.87,4.81,2566839.75,-0.38,-7.24,4.926,5.591,5.76,1815730.23,2148778.65,1933221.66,24.96
2013-09-30,5.0,5.6,5.25,4.89,2081771.5,0.27,5.42,5.144,5.66,5.891,1775833.18,2090374.89,1897647.36,20.24
2013-08-30,5.01,5.36,4.98,4.89,1923201.25,-0.05,-0.99,5.314,5.614,5.944,1899634.88,2019773.83,1851059.36,18.7
2013-07-31,4.47,5.29,5.03,4.43,1127877.88,0.53,11.78,5.538,5.738,6.019,1965344.43,1977555.98,1827099.3,10.97
2013-06-28,5.93,5.96,4.5,4.12,1378960.75,-1.46,-24.5,5.882,5.836,6.196,2152783.23,2005028.96,1858671.29,13.41
2013-05-31,6.12,6.28,5.96,5.77,2367354.5,-0.14,-2.29,6.256,5.963,6.468,2481827.08,2033883.55,1836732.12,23.02
2013-04-26,6.19,6.9,6.1,6.1,2700780.0,0.0,0.0,6.176,5.881,6.584,2404916.6,1945376.56,1801335.97,26.26
2013-03-29,6.79,7.08,6.1,5.75,2251749.0,-0.65,-9.63,5.914,5.907,6.847,2139912.78,1857939.31,1738159.71,21.89
2013-02-28,6.31,7.17,6.75,5.77,2065071.88,0.38,5.96,5.938,6.021,7.174,1989767.53,1880708.39,1734165.87,20.08
2013-01-31,5.56,6.55,6.37,5.47,3024180.0,0.81,14.57,5.79,5.977,7.413,1857274.7,1815892.09,1675743.73,29.4
2012-12-31,4.83,5.78,5.56,4.63,1982802.12,0.77,16.07,5.67,5.929,7.657,1585940.02,1717664.66,1599105.33,19.28
2012-11-30,6.21,6.45,4.79,4.75,1375760.88,-1.43,-22.99,5.586,6.121,8.034,1485836.52,1704919.83,1597632.87,13.38
2012-10-31,6.02,6.55,6.22,5.91,1501022.75,0.21,3.49,5.9,6.274,8.454,1575965.85,1682344.89,1672260.19,14.59
2012-09-28,5.79,6.43,6.01,5.48,1402607.75,0.24,4.16,6.104,6.3,8.875,1771649.25,1676642.62,1680563.34,13.64
2012-08-31,5.14,6.39,5.77,5.11,1667506.62,0.63,12.26,6.164,6.555,9.248,1774509.47,1712313.61,1696407.21,16.21
2012-07-31,6.41,6.68,5.14,5.0,1482284.62,-1.22,-19.18,6.188,6.973,9.745,1849389.3,1639580.7,1746547.85,14.41
2012-06-29,7.2,7.6,6.36,6.15,1826407.5,-0.88,-12.15,6.656,7.287,10.282,1924003.13,1657295.39,2014388.34,17.76
2012-05-31,6.35,7.47,7.24,6.18,2479439.75,0.93,14.74,6.648,7.786,10.612,1788723.93,1618380.11,2155204.22,24.11
2012-04-27,5.9,6.58,6.31,5.82,1416908.88,0.42,7.13,6.496,8.327,10.885,1581636.0,1587623.36,2422230.73,13.78
2012-03-30,7.43,7.73,5.89,5.75,2041905.75,-1.59,-21.26,6.946,8.848,11.119,1650117.75,1535595.37,2637763.79,19.85
2012-02-29,6.32,7.68,7.48,6.22,1855353.75,1.16,18.35,7.758,9.385,11.319,1429772.1,1480546.0,2738013.54,18.04
2012-01-31,6.53,6.72,6.32,5.6,1150011.5,-0.16,-2.47,7.918,9.946,11.417,1390587.65,1490345.92,2835083.17,11.18
2011-12-30,8.79,8.96,6.48,6.26,1444000.12,-2.08,-24.3,8.924,10.634,11.714,1448036.3,1662175.5,2987526.6,14.04
2011-11-30,9.92,10.86,8.56,8.44,1759317.62,-1.39,-13.97,10.158,11.449,12.004,1593610.72,1684484.06,3151793.77,17.1
2011-10-31,8.39,10.11,9.95,8.37,940177.5,1.67,20.17,10.75,11.941,12.159,1421073.0,1680500.8,3197169.06,9.14
2011-09-30,11.4,11.4,8.28,8.19,1659431.5,-3.07,-27.05,11.012,12.517,12.227,1531319.9,1853515.0,3235317.09,16.13
2011-08-31,12.8,12.86,11.35,10.8,1437254.75,-1.3,-10.28,11.974,13.277,12.326,1590104.2,2371481.3,3365303.51,13.97
2011-07-29,11.6,14.06,12.65,11.45,2171872.25,1.13,9.81,12.344,13.437,12.343,1876314.7,2692028.33,3536309.93,21.12
2011-06-30,11.22,11.85,11.52,10.85,896629.0,0.26,2.31,12.74,13.443,12.255,1775357.4,3256838.1,3972310.06,8.72
2011-05-31,12.81,12.85,11.26,10.9,1491412.0,-1.83,-13.98,13.132,13.389,12.103,1939928.6,3739932.2,4105512.08,14.5
2011-04-29,13.28,14.66,13.09,12.7,1953353.0,-0.11,-0.83,14.022,13.253,11.939,2175710.1,3995481.08,4259262.58,18.99
2011-03-31,14.63,15.49,13.2,13.19,2868307.25,-1.43,-9.77,14.58,12.887,11.702,3152858.4,4179820.43,4424780.03,27.89
2011-02-28,13.36,15.58,14.63,13.08,1667085.75,1.15,8.53,14.53,12.794,11.484,3507741.95,4312877.7,4688275.26,16.21
2011-01-31,15.79,16.43,13.48,12.11,1719485.0,-2.23,-14.2,14.146,12.559,11.173,4738318.8,4619103.47,4901907.08,16.72
2010-12-31,15.8,17.4,15.71,14.68,2670319.5,-0.17,-1.07,13.646,12.377,10.908,5539935.8,4713837.33,5006513.83,25.96
2010-11-30,12.93,17.03,15.88,12.74,6839094.5,2.93,22.62,12.484,11.936,10.567,5815252.05,4617119.18,5179776.7,66.49
2010-10-29,12.74,14.28,12.95,11.35,4642725.0,0.24,1.89,11.194,11.374,10.254,5206782.45,4359125.72,5085239.33,45.14
2010-09-30,11.0,13.06,12.71,10.34,7819970.0,1.73,15.76,11.058,11.249,10.031,5118013.45,4380591.53,5171426.88,76.03
2010-08-31,9.84,11.84,10.98,9.65,5727570.0,1.08,10.91,10.972,11.066,9.776,4499888.15,4687782.03,4937441.38,55.68
2010-07-30,9.38,10.15,9.9,8.4,4046900.75,0.47,4.98,11.108,10.816,9.53,3887738.85,4471091.95,4877615.03,39.34
2010-06-30,12.13,12.55,9.43,9.12,3796746.5,-2.84,-23.15,11.388,10.624,9.334,3418986.3,4523044.08,4865556.29,36.91
