date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2015-05-29,37.3,40.79,36.54,31.8,2817830.75,-1.1,-2.92,29.52,24.169,19.59,2352488.15,2060539.86,1642538.51,66.99
2015-04-30,28.6,39.72,37.64,28.53,3538755.25,8.77,30.38,26.13,22.134,18.52,2331965.05,1929928.66,1707325.28,84.13
2015-03-31,22.3,30.1,28.87,22.27,3014207.75,6.59,29.58,22.58,19.852,17.444,1932382.08,1651417.09,1675754.34,71.66
2015-02-27,21.82,22.7,22.28,21.03,673206.62,0.01,0.04,20.502,18.52,16.619,1708669.2,1434443.49,1558290.47,16.0
2015-01-30,19.79,24.13,22.27,19.09,1718440.38,2.68,13.68,19.694,17.743,16.059,1787107.23,1487781.98,1558999.73,40.85
2014-12-31,19.8,22.78,19.59,18.65,2715215.25,-0.3,-1.51,18.818,17.005,15.615,1768591.58,1444663.26,1534430.64,64.55
2014-11-28,18.45,20.5,19.89,17.11,1540840.38,1.41,7.63,18.138,16.412,15.214,1527892.28,1268811.33,1426463.78,36.63
2014-10-31,18.22,20.93,18.48,17.51,1895643.38,0.24,1.32,17.124,15.828,14.854,1370452.11,1191129.55,1414342.45,45.07
2014-09-30,17.9,19.3,18.24,17.15,1065396.75,0.35,1.96,16.538,15.516,14.552,1160217.77,1253775.61,1376211.41,25.33
2014-08-29,16.19,18.95,17.89,15.77,1625862.12,1.7,10.5,15.792,15.338,14.208,1188456.72,1256557.6,1359771.05,38.65
2014-07-31,14.8,16.55,16.19,14.64,1511718.75,1.37,9.24,15.192,15.011,13.851,1120734.95,1224537.16,1304382.91,35.94
2014-06-30,16.07,16.08,14.82,14.24,753639.56,-0.73,-4.7,14.686,14.905,13.535,1009730.38,1484721.89,1245369.99,17.92
2014-05-30,14.53,15.86,15.55,14.02,844471.69,1.04,7.17,14.532,15.035,13.379,1011806.99,1700091.58,1219770.47,20.08
2014-04-30,14.72,16.43,14.51,13.93,1206591.5,-0.38,-2.55,14.494,14.718,13.199,1347333.45,1682137.44,1196810.8,28.68
2014-03-31,13.77,15.8,14.89,13.46,1287253.25,1.23,9.0,14.884,14.374,13.063,1324658.47,1630217.47,1161540.29,30.6
2014-02-28,13.9,15.54,13.66,13.38,956695.88,-0.39,-2.78,14.83,14.224,12.927,1328339.37,1624198.01,1140728.54,22.74
2014-01-30,15.16,15.23,14.05,12.95,764022.62,-1.31,-8.53,15.124,14.015,12.882,1959713.4,1584116.24,1140632.36,18.16
2013-12-31,15.94,19.7,15.36,14.72,2522104.0,-1.1,-6.68,15.538,13.88,12.873,2388376.17,1637555.35,1192526.24,59.96
2013-11-29,14.5,16.78,16.46,14.0,1093216.62,1.84,12.59,14.942,13.587,12.711,2016941.44,1498647.21,1094089.12,25.99
2013-10-31,15.08,16.99,14.62,13.45,1305657.75,-0.51,-3.37,13.864,13.077,12.411,1935776.47,1462984.49,1082553.51,31.04
2013-09-30,17.73,17.73,15.13,14.03,4113566.0,-0.99,-6.14,13.618,12.69,12.26,1920056.65,1384228.66,1052457.77,97.79
2013-08-30,12.39,16.12,16.12,12.31,2907336.5,3.74,30.21,12.906,12.164,12.003,1208519.07,1006018.1,868679.09,69.12
2013-07-31,11.0,12.93,12.38,10.78,664930.31,1.31,11.83,12.222,11.723,11.672,886734.52,739449.35,828873.21,15.81
2013-06-28,12.94,13.12,11.07,10.46,687391.81,-2.32,-17.33,12.232,11.679,11.712,980352.98,711484.15,854382.7,16.34
2013-05-31,11.5,14.1,13.39,11.4,1227058.62,1.82,15.73,12.29,11.752,11.71,990192.51,692863.11,839546.93,29.17
2013-04-26,12.69,12.91,11.57,11.15,555878.12,-1.13,-8.9,11.762,11.63,11.535,848400.67,657259.07,823514.41,13.21
2013-03-29,12.33,13.62,12.7,11.88,1298413.75,0.27,2.17,11.422,11.749,11.541,803517.13,697148.48,826549.59,30.87
2013-02-28,11.32,12.78,12.43,11.3,1133022.62,1.07,9.42,11.224,11.865,11.477,592164.19,747497.14,801766.08,26.94
2013-01-31,10.85,11.76,11.36,10.54,736589.44,0.61,5.67,11.126,11.835,11.374,442615.31,689531.02,768879.49,17.51
2012-12-31,9.79,10.82,10.75,9.04,518099.44,0.88,8.92,11.214,11.744,11.341,395533.7,702122.52,743771.28,12.32
2012-11-30,11.69,12.22,9.87,9.8,331460.38,-1.84,-15.71,11.498,11.829,11.698,466117.46,720686.87,734904.23,7.88
2012-10-31,11.93,12.62,11.71,11.58,241649.05,-0.23,-1.93,12.076,11.842,12.163,590779.82,731340.08,766059.83,5.74
2012-09-28,11.8,13.44,11.94,11.45,385278.25,0.14,1.19,12.506,11.621,12.504,902830.09,918297.07,766260.68,9.16
2012-08-31,12.11,13.18,11.8,11.67,501181.38,-0.37,-3.04,12.544,11.745,12.769,936446.73,997281.26,761459.65,11.91
2012-07-31,13.03,14.18,12.17,11.74,871018.25,-0.59,-4.62,12.274,11.668,13.16,1008711.34,986230.75,764064.69,20.71
2012-06-28,13.9,14.68,12.76,12.65,954772.19,-1.1,-7.94,12.16,11.44,13.688,975256.28,989769.74,768488.2,22.7
2012-05-31,12.3,14.78,13.86,11.51,1801900.38,1.73,14.26,11.608,11.333,14.078,871900.33,955950.7,751403.79,42.84
2012-04-27,10.55,12.6,12.13,10.45,553361.44,1.68,16.08,10.736,11.089,14.315,933764.06,856035.02,689421.25,13.16
2012-03-30,11.65,13.07,10.45,10.22,862504.44,-1.15,-9.91,10.946,10.912,14.643,1058115.79,848227.96,693443.44,20.5
2012-02-29,9.78,12.45,11.6,9.78,703742.94,1.6,16.0,11.062,10.937,14.954,963750.16,785420.03,676347.63,16.73
2012-01-31,9.51,10.27,10.0,8.5,437992.47,0.5,5.26,10.72,11.566,15.077,1004283.21,749121.58,657718.48,10.41
2011-12-30,13.5,15.2,9.5,9.0,2111219.0,-3.68,-27.92,11.058,12.483,15.414,1040001.07,800779.59,653222.78,50.19
2011-11-30,10.99,13.87,13.18,10.7,1175120.12,2.15,19.49,11.442,13.386,15.873,778305.98,614224.29,595010.47,27.94
2011-10-31,9.95,11.5,11.03,9.82,390676.28,1.14,11.53,10.878,13.792,16.171,638340.12,525638.05,565694.68,9.29
2011-09-30,11.7,13.25,9.89,9.81,906408.19,-1.8,-15.4,10.812,14.652,16.572,607089.91,541898.63,563383.3,21.55
2011-08-31,11.49,12.3,11.69,9.55,616581.75,0.27,2.36,12.412,15.936,17.028,493959.95,547206.66,575445.08,14.66
2011-07-29,10.36,13.05,11.42,10.35,802743.56,1.06,10.23,13.908,16.822,17.284,561558.11,546856.89,576083.78,19.08
2011-06-30,10.69,12.35,10.36,9.76,475290.84,-0.34,-3.18,15.33,17.541,17.512,450142.59,522807.48,568489.06,11.3
2011-05-31,18.17,18.17,10.7,10.36,234425.19,-7.19,-40.19,16.706,18.374,17.718,412935.97,538658.93,564812.35,5.57
2011-04-29,19.21,19.82,17.89,17.51,340758.41,-1.28,-6.68,18.492,18.97,17.981,476707.34,567275.24,563315.19,12.15
