date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2015-09-30,6.86,7.49,6.79,5.88,3431289.25,-0.22,-3.14,9.512,8.663,6.894,5638544.35,5417723.48,3788415.29,82.43
2015-08-31,8.1,11.91,7.01,6.02,6961630.5,-1.16,-14.2,10.504,8.588,6.778,6841390.3,5432818.55,3673259.4,167.24
2015-07-31,11.0,11.49,8.17,6.02,6061401.5,-3.16,-27.89,10.754,8.458,6.672,6460164.3,5074911.1,3440697.92,145.61
2015-06-30,14.25,18.96,11.33,9.96,4599031.0,-2.93,-20.55,10.51,8.217,6.541,5879613.35,4819537.7,3413318.44,110.48
2015-05-29,11.55,15.29,14.26,9.91,7139369.5,2.51,21.36,9.448,7.594,6.228,5477511.3,4565594.3,3466371.12,171.51
2015-04-30,8.27,12.56,11.75,8.12,9445519.0,3.49,42.25,7.814,6.663,5.743,5196902.6,3996245.69,3359686.82,226.91
2015-03-31,6.93,8.88,8.26,6.58,5055500.5,1.31,18.85,6.672,5.95,5.434,4024246.8,3144593.68,3085364.79,121.45
2015-02-27,5.97,6.99,6.95,5.9,3158646.75,0.93,15.45,6.162,5.578,5.22,3689657.9,2693967.92,2867898.46,75.88
2015-01-30,6.14,6.39,6.02,5.38,2588520.75,-0.07,-1.15,5.924,5.338,5.066,3759462.05,2499702.23,2729902.5,62.18
2014-12-31,6.04,6.64,6.09,5.69,5736326.0,0.05,0.83,5.74,5.232,4.985,3653677.3,2485392.43,2633492.06,137.8
2014-11-28,5.75,6.1,6.04,5.42,3582240.0,0.33,5.78,5.512,5.125,4.885,2795588.78,2159107.11,2356272.28,86.06
2014-10-31,5.8,6.05,5.71,5.3,3382556.0,-0.05,-0.87,5.228,4.967,4.795,2264940.55,1913700.26,2204985.73,81.26
2014-09-30,5.1,5.8,5.76,5.1,3507667.5,0.66,12.94,4.994,4.886,4.728,1698277.94,1806484.73,2052341.39,84.26
2014-08-29,4.94,5.34,5.1,4.85,2059597.0,0.15,3.03,4.752,4.864,4.657,1239942.42,2007099.18,1907804.33,49.48
2014-07-31,4.6,5.08,4.95,4.57,1445883.38,0.33,7.14,4.724,4.862,4.609,1317107.57,2367147.93,1822762.52,34.73
2014-06-30,4.54,4.75,4.62,4.42,928998.88,0.08,1.76,4.738,4.823,4.55,1522625.44,2723127.95,1760942.21,22.32
2014-05-30,4.54,4.66,4.54,4.41,549242.94,-0.01,-0.22,4.706,4.918,4.527,1562459.96,3026135.91,1742907.64,13.19
2014-04-30,4.93,5.27,4.55,4.38,1215989.88,-0.41,-8.27,4.778,4.862,4.507,1914691.53,3041828.99,1728988.8,29.21
2014-03-31,4.96,5.45,4.96,4.68,2445422.75,-0.06,-1.2,4.976,4.793,4.483,2774255.95,2960102.76,1686783.67,58.75
2014-02-28,4.42,5.51,5.02,4.38,2473472.75,0.56,12.56,5.0,4.738,4.433,3417188.3,2781591.68,1634182.24,59.42
2014-01-30,4.89,4.9,4.46,4.11,1128171.5,-0.44,-8.98,4.908,4.644,4.416,3923630.45,2553437.45,1527569.69,27.1
2013-12-31,5.44,5.81,4.9,4.65,2310400.75,-0.64,-11.55,5.13,4.622,4.431,4489811.85,2496271.19,1497212.45,55.5
2013-11-29,4.97,6.3,5.54,4.71,5513812.0,0.46,9.05,4.946,4.57,4.432,4168966.46,2298198.04,1475390.41,132.46
2013-10-31,4.58,5.99,5.08,4.51,5660084.5,0.52,11.4,4.61,4.449,4.369,3145949.58,1808509.48,1264901.84,135.97
2013-09-30,5.98,5.98,4.56,4.46,5005683.5,-1.01,-18.13,4.476,4.355,4.337,2145995.06,1278377.11,1037747.95,120.25
2013-08-30,4.0,5.57,5.57,3.98,3959078.5,1.59,39.95,4.38,4.277,4.306,1183244.45,798756.47,812977.78,95.11
2013-07-31,3.86,4.58,3.98,3.68,706173.81,0.12,3.11,4.114,4.136,4.225,502730.54,459679.38,637567.24,16.96
2013-06-28,4.4,4.64,3.86,3.65,398727.59,-0.55,-12.47,4.194,4.151,4.264,427429.62,416148.6,638212.05,9.58
2013-05-31,4.08,4.67,4.41,4.04,660311.88,0.33,8.09,4.288,4.172,4.338,471069.38,413464.58,646830.55,15.86
2013-04-26,4.24,4.41,4.08,4.07,191930.48,-0.16,-3.77,4.234,4.128,4.391,410759.17,486772.81,641053.28,4.61
2013-03-29,4.38,4.7,4.24,4.23,556508.94,-0.14,-3.2,4.174,4.188,4.497,414268.49,501701.93,673395.79,13.37
2013-02-28,4.31,4.51,4.38,4.27,329669.22,0.05,1.16,4.158,4.239,4.598,416628.21,498153.71,712770.4,7.92
2013-01-31,4.17,4.45,4.33,4.08,616926.38,0.19,4.59,4.108,4.294,4.716,404867.58,652582.77,762228.85,14.82
2012-12-31,3.75,4.17,4.14,3.63,358760.81,0.36,9.52,4.056,4.288,4.848,355859.78,721294.21,890002.07,8.62
2012-11-30,4.14,4.26,3.78,3.72,209477.08,-0.38,-9.13,4.022,4.318,5.008,562786.45,797118.79,959833.6,5.03
2012-10-31,4.09,4.63,4.16,4.08,568307.56,0.03,0.73,4.202,4.335,5.195,589135.37,827199.09,1049467.06,13.65
2012-09-28,4.09,4.35,4.13,3.97,270866.06,0.06,1.47,4.32,4.313,5.365,579679.2,815455.1,1115611.15,6.51
2012-08-31,3.97,4.39,4.07,3.97,371887.41,0.1,2.52,4.48,4.377,5.525,900297.96,860275.5,1272224.62,8.93
2012-07-31,4.88,5.05,3.97,3.92,1393394.12,-0.71,-15.17,4.52,4.504,5.628,1086728.63,880196.52,1296582.35,33.47
2012-06-29,4.72,4.79,4.68,4.18,341221.72,-0.07,-1.47,4.614,4.654,5.726,1031451.13,795333.76,1366906.75,8.2
2012-05-31,5.0,5.05,4.75,4.54,521026.69,-0.18,-3.65,4.468,4.805,5.81,1065262.81,845089.65,1448910.84,12.52
2012-04-27,4.27,5.69,4.93,4.23,1873959.88,0.66,15.46,4.306,4.956,5.883,1051231.01,927387.1,1530102.76,45.02
2012-03-30,4.42,5.08,4.27,4.13,1304040.75,-0.17,-3.83,4.274,5.137,5.943,820253.04,871874.93,1547573.66,31.33
2012-02-29,3.96,4.73,4.44,3.87,1117006.62,0.49,12.4,4.488,5.407,6.024,673664.42,1058709.93,1582364.83,26.83
2012-01-31,3.96,4.22,3.95,3.56,510280.09,0.01,0.25,4.694,5.697,6.05,559216.39,1122548.4,1588780.85,12.26
2011-12-30,4.91,5.01,3.94,3.71,450867.69,-0.83,-17.4,5.142,6.055,6.13,624916.49,1271735.03,1636149.23,10.83
2011-11-30,5.25,5.55,4.77,4.7,719070.06,-0.57,-10.67,5.606,6.416,6.234,803543.2,1415767.19,1709101.59,17.27
2011-10-31,5.48,5.76,5.34,4.76,571097.62,-0.13,-2.38,6.0,6.672,6.358,923496.81,1684173.73,1964925.61,13.72
2011-09-30,6.15,6.23,5.47,5.33,544766.5,-0.72,-11.63,6.326,6.752,6.46,1443755.44,1712968.18,2180236.18,13.09
2011-08-31,6.28,6.32,6.19,5.36,838780.56,-0.07,-1.12,6.7,6.797,6.465,1685880.41,1938479.73,2238633.59,20.15
2011-07-29,6.65,7.15,6.26,6.21,1344001.25,-0.48,-7.12,6.968,6.814,6.453,1918553.58,2052732.03,2312985.29,32.29
2011-06-30,6.94,7.27,6.74,6.02,1318838.12,-0.23,-3.3,7.226,6.809,6.434,2027991.18,2132818.42,2458079.15,31.68
2011-05-31,7.4,8.79,6.97,6.62,3172390.75,-0.37,-5.04,7.344,6.748,6.34,2444850.65,2223272.39,2465688.57,76.21
2011-04-29,7.54,8.33,7.34,7.16,1755391.38,-0.19,-2.52,7.178,6.64,6.215,1982180.93,2106019.74,2411595.39,42.17
2011-03-31,7.5,8.11,7.53,7.1,2002146.38,-0.02,-0.27,6.894,6.402,6.061,2191079.05,2055013.3,2453847.72,48.1
2011-02-28,7.25,7.81,7.55,6.92,1891189.25,0.22,3.0,6.66,6.205,5.949,2186910.47,2000563.44,2529848.0,45.43
2011-01-31,6.13,7.8,7.33,6.06,3403135.5,1.19,19.38,6.392,6.052,5.817,2237645.67,2002435.99,2615139.34,81.75
2010-12-31,5.89,6.17,6.14,5.67,859042.12,0.22,3.72,6.152,6.044,5.67,2001694.12,2245677.49,2565998.46,20.64
2010-11-30,6.37,7.13,5.92,5.8,2799882.0,-0.44,-6.92,6.102,6.168,5.562,2229858.55,2647504.17,2636320.91,67.26
2010-10-29,6.25,6.63,6.36,5.75,1981303.5,0.15,2.42,5.91,6.132,5.464,1918947.55,2538787.45,2609096.56,47.6
2010-09-30,6.16,6.72,6.21,6.05,2144865.25,0.08,1.3,5.75,6.091,5.318,1814216.4,2573238.55,2645197.08,51.53
2010-08-31,5.85,6.26,6.13,5.7,2223377.75,0.24,4.08,5.712,6.058,5.161,1767226.3,2783339.88,2572013.62,53.41
2010-07-30,4.95,6.2,5.89,4.6,1999864.25,0.93,18.75,5.936,5.931,4.993,2489660.85,2708104.76,2527487.58,48.04
2010-06-30,5.5,5.95,4.96,4.87,1245327.0,-0.6,-10.79,6.234,5.789,4.846,3065149.8,2717171.04,2473528.27,29.92
