date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2014-12-31,12.05,12.05,9.98,9.0,1617975.12,-2.09,-17.32,11.388,10.032,7.651,1315604.81,1185128.14,1016287.6,68.9
2014-11-28,13.22,13.38,12.07,11.5,687529.75,-0.99,-7.58,11.198,9.714,7.363,1102593.73,1166766.75,953165.98,29.28
2014-10-31,12.23,13.4,13.06,11.8,948507.44,0.79,6.44,10.636,9.082,6.968,1117434.26,1169882.58,931724.2,40.39
2014-09-30,9.56,13.16,12.27,9.48,2174192.75,2.71,28.35,9.88,8.392,6.502,1258619.85,1165596.75,896845.45,92.59
2014-08-29,9.05,10.21,9.56,8.88,1149819.0,0.53,5.87,9.292,7.79,6.096,1241611.68,1133563.8,800134.72,48.96
2014-07-31,9.22,9.57,9.03,8.74,552919.69,-0.23,-2.48,8.676,7.398,5.813,1054651.47,1132977.45,751293.06,23.55
2014-06-30,9.28,10.22,9.26,8.73,761732.44,-0.02,-0.22,8.23,6.913,5.554,1230939.78,1120579.07,734732.18,32.44
2014-05-30,9.28,11.2,9.28,8.9,1654435.38,-0.05,-0.54,7.528,6.499,5.283,1222330.9,1140887.09,711570.8,70.45
2014-04-30,7.13,9.88,9.33,7.13,2089151.88,2.85,43.98,6.904,5.991,5.025,1072573.64,1004535.95,643255.42,88.96
2013-12-04,6.65,6.65,6.48,5.8,215017.94,-0.32,-4.71,6.288,5.489,4.779,1025515.91,843323.34,562177.79,9.16
2013-11-29,5.75,7.12,6.8,5.68,1434361.25,1.05,18.26,6.12,5.269,4.689,1211303.42,847447.07,581361.5,61.08
2013-10-31,6.17,6.35,5.75,5.33,718688.06,-0.41,-6.66,5.596,5.012,4.559,1010218.37,739565.22,578042.06,30.6
2013-09-30,6.25,6.6,6.16,5.95,905649.06,-0.09,-1.44,5.47,4.853,4.496,1059443.28,693565.82,563652.98,38.57
2013-08-30,5.62,6.8,6.25,5.41,1853863.25,0.61,10.82,5.078,4.612,4.393,936498.26,628094.16,532945.47,78.94
2013-07-31,4.18,5.8,5.64,4.1,1143955.5,1.46,34.93,4.69,4.402,4.28,661130.77,466705.64,459890.91,48.71
2013-06-28,5.08,5.36,4.18,3.85,428935.97,-0.94,-18.36,4.418,4.228,4.266,483590.71,369608.68,450223.34,18.27
2013-05-31,4.18,5.42,5.12,4.14,964812.62,0.92,21.91,4.428,4.195,4.331,468912.06,348885.29,445202.38,41.09
2013-04-26,4.31,4.42,4.2,4.07,290923.97,-0.11,-2.55,4.236,4.067,4.359,327688.35,282254.51,412885.34,12.39
2013-03-29,4.28,4.61,4.31,4.15,477025.78,0.03,0.7,4.146,4.058,4.447,319690.05,281974.88,417397.03,20.31
2013-02-28,4.21,4.39,4.28,4.13,256255.2,0.05,1.18,4.114,4.068,4.545,272280.5,281032.24,416822.53,10.91
2013-01-31,4.16,4.28,4.23,4.06,355542.75,0.07,1.68,4.038,4.109,4.643,255626.65,315275.93,421330.11,15.14
2012-12-31,3.75,4.17,4.16,3.57,258694.05,0.41,10.93,3.962,4.105,4.742,228858.51,416518.9,424703.71,11.02
2012-11-30,4.13,4.36,3.75,3.7,250932.47,-0.4,-9.64,3.898,4.138,4.877,236820.67,433740.15,448699.94,10.69
2012-10-31,3.9,4.21,4.15,3.86,239978.05,0.25,6.41,3.97,4.173,5.035,244259.71,437796.78,483417.66,10.22
2012-09-28,3.78,4.09,3.9,3.74,172985.95,0.05,1.3,4.022,4.158,5.174,289783.98,453076.18,503731.68,7.37
2012-08-31,3.8,4.33,3.85,3.62,221702.03,0.01,0.26,4.18,4.303,5.29,374925.2,530838.01,526756.62,9.44
2012-07-31,4.13,4.25,3.84,3.72,298504.84,-0.27,-6.57,4.248,4.466,5.397,604179.29,541519.48,537190.06,12.71
2012-06-29,4.4,4.47,4.11,4.01,288127.69,-0.3,-6.8,4.378,4.65,5.532,630659.64,543516.17,575123.53,12.27
2012-05-31,4.71,4.75,4.41,4.21,467599.38,-0.28,-5.97,4.376,4.836,5.684,631333.86,552819.18,607500.65,19.91
2012-04-27,4.2,4.92,4.69,4.16,598692.06,0.5,11.93,4.294,5.022,5.813,616368.39,552612.82,644216.76,25.49
2012-03-30,4.48,5.32,4.19,4.12,1367972.5,-0.3,-6.68,4.426,5.176,5.934,686750.81,527384.29,681541.3,58.25
2012-02-29,4.1,4.73,4.49,4.05,430906.56,0.39,9.51,4.684,5.379,6.052,478859.66,432888.52,645966.26,18.35
2012-01-31,4.02,4.19,4.1,3.57,291498.78,0.1,2.5,4.922,5.616,6.122,456372.71,463659.73,658323.96,12.41
2011-12-30,5.5,5.62,4.0,3.84,392772.03,-1.35,-25.23,5.296,5.896,6.237,474304.51,529038.53,669645.01,16.73
2011-11-30,5.42,6.27,5.35,5.25,950604.19,-0.13,-2.37,5.75,6.19,6.397,488857.26,554387.18,713224.95,40.48
2011-10-31,5.7,5.97,5.48,5.06,328516.75,-0.2,-3.52,5.926,6.277,6.549,368017.77,522675.23,749981.94,13.99
2011-09-30,5.98,6.13,5.68,5.51,318471.78,-0.29,-4.86,6.074,6.327,6.689,386917.38,532860.63,780049.82,13.56
2011-08-31,6.28,6.47,5.97,5.5,381157.81,-0.3,-4.79,6.31,6.414,6.782,470946.76,606730.88,852722.9,16.23
2011-07-29,6.25,6.78,6.27,6.18,465535.75,0.04,0.64,6.496,6.532,6.883,583772.55,662182.12,924023.57,19.82
2011-06-30,6.2,6.5,6.23,5.84,346406.75,0.01,0.16,6.63,6.604,6.945,619917.11,735820.69,1039324.21,14.75
2011-05-31,6.86,7.2,6.22,6.04,423014.81,-0.64,-9.33,6.628,6.691,6.983,677332.7,835698.31,1081278.07,18.01
2011-04-29,6.89,7.63,6.86,6.71,738618.69,-0.04,-0.58,6.58,6.724,6.972,678803.89,859044.01,1133934.33,31.45
2011-03-31,6.94,7.73,6.9,6.8,945286.75,-0.04,-0.58,6.518,6.628,6.92,742515.0,852988.18,1210558.04,40.25
2011-02-28,6.2,7.06,6.94,6.02,646258.56,0.72,11.58,6.568,6.577,6.939,740591.69,810251.49,1349978.76,27.52
2011-01-31,5.98,6.84,6.22,5.9,633484.69,0.24,4.01,6.578,6.603,6.916,851724.28,872062.72,1429937.33,26.98
2010-12-31,6.55,6.82,5.98,5.75,430370.75,-0.57,-8.7,6.754,6.82,6.856,994063.91,977288.66,1475498.19,18.33
2010-11-30,7.15,7.83,6.55,6.38,1057174.25,-0.6,-8.39,6.868,7.05,6.787,1039284.13,1027239.01,1583968.21,45.02
2010-10-29,7.02,7.45,7.15,6.5,935670.19,0.16,2.29,6.738,7.15,6.672,963461.35,1098714.92,1645013.59,39.84
2010-09-30,7.07,8.0,6.99,6.73,1201921.5,-0.11,-1.55,6.586,7.234,6.491,879911.3,1185865.02,1755467.98,51.18
2010-08-31,6.56,7.3,7.1,6.43,1345182.88,0.55,8.4,6.628,7.285,6.302,892401.17,1342827.72,1749582.26,57.28
2010-07-30,5.98,6.6,6.55,5.35,656471.81,0.65,11.02,6.886,7.275,6.089,960513.4,1326857.83,1814451.46,27.96
2010-06-30,6.3,7.3,5.9,5.8,678060.38,-0.49,-7.67,7.232,7.22,5.916,1015193.9,1408824.65,1867192.67,28.87
