date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-03-03,20.92,20.98,20.66,20.58,156536.08,-0.26,-1.24,20.674,20.386,20.533,158542.08,160967.38,202041.97,1.94
2017-02-24,20.75,21.1,20.92,20.7,168499.42,0.21,1.01,20.634,20.297,20.552,145883.49,163213.85,205736.88,2.09
2017-02-17,20.85,21.46,20.71,20.68,269181.59,-0.08,-0.39,20.562,20.19,20.521,172602.2,174323.43,205579.63,3.34
2017-02-10,20.26,20.95,20.79,20.26,183166.36,0.5,2.46,20.412,20.216,20.524,147101.69,172733.18,199799.73,2.27
2017-02-03,20.46,20.48,20.29,20.18,15326.96,-0.17,-0.83,20.252,20.262,20.526,139593.08,191618.14,199163.89,0.19
2017-01-26,20.56,20.63,20.46,20.21,93243.13,-0.1,-0.49,20.098,20.374,20.583,163392.68,217601.83,212203.07,1.16
2017-01-20,19.83,20.57,20.56,19.51,302092.94,0.6,3.01,19.96,20.389,20.602,180544.21,228702.89,218650.83,3.75
2017-01-13,19.9,20.17,19.96,19.62,141679.06,-0.03,-0.15,19.818,20.404,20.641,176044.67,218430.12,219349.49,1.76
2017-01-06,19.55,20.15,19.99,19.55,145623.31,0.47,2.41,20.02,20.425,20.729,198364.68,230219.74,239618.41,1.81
2016-12-30,19.72,19.92,19.52,19.45,134324.97,-0.25,-1.26,20.272,20.533,20.811,243643.2,235620.65,261499.82,1.67
2016-12-23,19.89,20.19,19.77,19.66,179000.75,-0.08,-0.4,20.65,20.68,20.907,271810.98,243116.55,298586.13,2.22
2016-12-16,21.0,21.06,19.85,19.65,279595.25,-1.12,-5.34,20.818,20.807,20.987,276861.57,248259.91,330703.48,3.47
2016-12-09,20.99,21.4,20.97,20.65,253279.11,-0.28,-1.32,20.99,20.852,20.999,260815.56,236835.83,334286.65,3.14
2016-12-02,21.49,21.88,21.25,20.95,372015.94,-0.16,-0.75,20.83,20.831,20.958,262074.79,226866.28,338275.67,4.61
2016-11-25,20.59,21.45,21.41,20.56,275163.84,0.8,3.88,20.794,20.789,20.88,227598.09,206709.65,336053.95,3.41
2016-11-18,20.65,21.03,20.61,20.59,204253.7,-0.1,-0.48,20.71,20.791,20.766,214422.12,206804.32,335211.53,2.53
2016-11-11,20.2,20.74,20.71,20.06,199365.23,0.54,2.68,20.796,20.815,20.67,219658.24,208598.77,336515.89,2.47
2016-11-04,21.09,21.09,20.17,20.08,259575.25,-0.9,-4.27,20.714,20.877,20.581,212856.09,220268.87,340935.33,3.22
2016-10-28,21.0,21.45,21.07,20.85,199632.45,0.08,0.38,20.832,21.033,20.542,191657.77,249017.08,335802.73,2.48
2016-10-21,21.03,21.35,20.99,20.64,209283.98,-0.05,-0.24,20.784,21.088,20.463,185821.2,287379.0,341419.18,2.59
2016-10-14,20.47,21.18,21.04,20.33,230434.31,0.74,3.65,20.872,21.134,20.353,199186.51,354055.71,342761.42,2.86
2016-09-30,20.76,20.91,20.3,20.07,165354.47,-0.46,-2.22,20.834,21.166,20.254,197539.29,413147.05,344820.49,2.05
2016-09-23,20.84,21.08,20.76,20.75,153583.66,-0.07,-0.34,21.04,21.145,20.222,227681.64,431737.47,346945.76,1.9
2016-09-14,21.19,21.19,20.83,20.44,170449.58,-0.6,-2.8,21.234,21.084,20.2,306376.39,449685.06,351825.44,2.11
2016-09-09,20.83,21.55,21.43,20.76,276110.53,0.58,2.78,21.392,20.97,20.196,388936.8,465398.25,356457.01,3.42
2016-09-02,21.33,21.5,20.85,20.56,222198.23,-0.48,-2.25,21.396,20.741,20.169,508924.91,463618.74,356282.09,2.76
2016-08-26,21.72,21.8,21.33,20.76,316066.22,-0.4,-1.84,21.498,20.524,20.267,628754.81,464433.0,364942.3,3.92
2016-08-19,21.67,22.4,21.73,21.4,547057.38,0.11,0.51,21.25,20.285,20.319,635793.29,461601.79,372110.52,6.78
2016-08-12,21.46,22.46,21.62,21.25,583251.62,0.17,0.79,20.934,20.05,20.322,592993.72,422588.38,365612.17,7.23
2016-08-05,21.13,22.46,21.45,20.55,876051.12,0.09,0.42,20.548,19.838,20.349,541859.69,395459.36,353594.63,10.86
2016-07-29,20.02,21.95,21.36,20.02,821347.69,1.27,6.32,20.086,19.572,20.375,418312.57,331467.12,325287.7,10.18
2016-07-22,20.18,20.69,20.09,19.96,351258.66,-0.06,-0.3,19.55,19.342,20.327,300111.2,276493.92,292842.03,4.36
2016-07-15,19.71,20.42,20.15,19.57,333059.53,0.46,2.34,19.32,19.298,20.345,287410.29,262154.05,289126.35,4.13
2016-07-08,19.13,20.12,19.69,19.01,327581.47,0.55,2.87,19.166,19.316,20.388,252183.03,253965.82,289277.17,4.06
2016-07-01,18.61,19.45,19.14,18.61,258315.52,0.46,2.46,19.128,19.421,20.528,249059.02,247515.78,284040.28,3.2
2016-06-24,18.99,19.12,18.68,18.42,230340.84,-0.26,-1.37,19.058,19.597,20.658,244621.67,248945.44,284001.29,2.86
2016-06-17,19.21,19.25,18.94,18.34,287754.09,-0.44,-2.27,19.134,20.01,20.765,252876.64,265451.59,285502.26,3.57
2016-06-08,19.6,19.73,19.38,19.27,156923.25,-0.12,-0.61,19.276,20.353,20.979,236897.81,282619.25,284968.18,1.95
2016-06-03,18.7,19.67,19.5,18.6,311961.41,0.71,3.78,19.466,20.593,21.153,255748.61,308635.97,294591.92,3.87
2016-05-27,19.06,19.2,18.79,18.43,236128.78,-0.27,-1.42,19.714,20.86,21.45,245972.54,311729.91,297609.56,2.93
2016-05-20,19.64,19.83,19.06,18.61,271615.69,-0.59,-3.0,20.136,21.178,22.026,253269.2,319108.27,307525.25,3.37
2016-05-13,20.17,20.3,19.65,19.31,207859.92,-0.68,-3.35,20.886,21.311,22.555,278026.53,309190.13,309659.79,2.58
2016-05-06,20.71,21.44,20.33,20.3,251177.23,-0.41,-1.98,21.43,21.392,23.057,328340.69,316098.65,315603.79,3.11
2016-04-29,20.89,21.05,20.74,20.29,263081.06,-0.16,-0.77,21.72,21.459,23.457,361523.34,324588.52,315213.96,3.26
2016-04-22,22.75,22.75,20.9,20.62,272612.12,-1.91,-8.37,22.006,21.634,23.877,377487.28,320564.78,319727.43,3.38
2016-04-15,22.63,23.17,22.81,22.1,395402.31,0.44,1.97,22.22,21.719,24.252,384947.34,319057.13,332157.01,4.9
2016-04-08,21.87,23.49,22.37,21.68,459430.72,0.59,2.71,21.736,21.519,24.717,340353.74,305552.93,352737.98,5.7
2016-04-01,22.26,22.73,21.78,21.5,417090.47,-0.39,-1.76,21.354,21.605,25.081,303856.61,287317.11,371678.34,5.17
2016-03-25,22.32,22.64,22.17,21.82,342900.78,0.2,0.91,21.198,21.712,25.531,287653.7,280547.87,385415.6,4.25
2016-03-18,20.59,22.06,21.97,20.57,309912.44,1.58,7.75,21.262,22.04,25.864,263642.29,283489.21,399696.38,3.84
2016-03-11,20.75,21.23,20.39,20.2,172434.27,-0.07,-0.34,21.218,22.873,26.217,253166.92,295942.23,424667.65,2.14
2016-03-04,21.13,21.62,20.46,19.5,276945.09,-0.54,-2.57,21.302,23.799,26.622,270752.12,310129.46,445438.03,3.43
2016-02-26,22.68,23.3,21.0,20.44,336075.91,-1.49,-6.62,21.856,24.722,26.888,270777.6,315108.93,442288.73,4.17
2016-02-19,21.0,23.15,22.49,20.9,222843.73,0.74,3.4,22.226,25.455,27.002,273442.04,305839.4,432031.44,2.76
2016-02-05,20.85,22.47,21.75,20.6,257535.62,0.94,4.52,22.818,26.119,27.074,303336.14,318890.09,438814.35,3.19
2016-01-29,23.55,23.79,20.81,19.7,260360.25,-2.42,-10.42,24.528,26.785,27.185,338717.53,345256.89,453147.22,3.23
2016-01-22,22.42,24.57,23.23,22.4,277072.5,0.38,1.66,26.296,27.914,27.49,349506.79,399923.03,475703.35,3.44
2016-01-15,24.94,25.11,22.85,21.83,349398.12,-2.6,-10.22,27.588,28.556,27.579,359440.25,456039.57,480108.66,4.33
2016-01-08,30.12,30.45,25.45,23.81,372314.19,-4.85,-16.01,28.684,29.35,27.881,338236.76,490283.32,495616.82,4.62
2015-12-31,29.8,31.43,30.3,29.25,434442.59,0.65,2.19,29.42,29.687,28.099,334444.04,515903.54,503399.97,5.39
2015-12-25,29.6,30.49,29.65,28.96,314306.56,-0.04,-0.14,29.042,29.56,28.405,351796.25,553393.06,518435.77,3.9
2015-12-18,28.16,29.97,29.69,28.05,326739.81,1.36,4.8,29.532,29.444,28.562,450339.28,580746.6,532463.85,4.05
2015-12-11,29.5,29.56,28.33,28.1,243380.66,-0.8,-2.75,29.524,29.054,28.698,552638.88,569468.54,563888.43,3.02
2015-12-04,28.7,29.88,29.13,27.39,353350.56,0.72,2.53,30.016,28.549,28.871,642329.88,558223.48,588013.52,4.38
2015-11-27,32.1,32.65,28.41,27.98,521203.66,-3.69,-11.49,29.954,28.028,28.965,697363.05,558738.61,615655.18,6.46
2015-11-20,29.05,33.07,32.1,29.03,807021.69,2.45,8.26,30.078,27.585,28.904,754989.88,561037.54,657978.51,10.01
2015-11-13,30.69,31.65,29.65,28.75,838237.81,-1.14,-3.7,29.356,27.065,28.547,711153.93,551483.66,669216.24,10.39
2015-11-06,28.57,30.97,30.79,27.6,691835.69,1.97,6.84,28.584,26.601,28.734,586298.2,504177.75,657737.75,8.58
2015-10-30,29.61,29.8,28.82,27.52,628516.38,-0.21,-0.72,27.082,26.412,28.98,474117.08,500950.32,659404.9,7.79
2015-10-23,28.51,30.8,29.03,26.92,809337.81,0.54,1.9,26.102,26.51,29.71,420114.17,490896.41,675018.89,10.04
2015-10-16,25.88,28.9,28.49,25.88,587841.94,2.7,10.47,25.092,27.249,30.313,367085.21,483478.48,687226.11,7.29
2015-10-09,24.3,25.99,25.79,24.12,213959.2,2.51,10.78,24.774,27.68,30.779,391813.4,484181.1,738051.75,2.65
2015-09-30,24.03,24.28,23.28,23.23,130930.09,-0.64,-2.68,24.618,28.341,31.392,422057.29,558308.31,814006.22,1.62
2015-09-25,23.84,25.47,23.92,23.7,358501.81,-0.06,-0.25,25.742,29.193,31.942,527783.56,617803.57,886411.44,4.45
2015-09-18,27.6,27.75,23.98,21.87,544193.0,-2.92,-10.86,26.918,29.901,32.323,561678.65,672571.75,964642.79,6.75
2015-09-11,25.9,28.96,26.9,24.24,711482.88,1.89,7.56,29.406,30.222,32.764,599871.75,754919.49,994521.3,8.82
2015-09-02,28.4,29.0,25.01,23.0,365178.66,-3.89,-13.46,30.586,30.029,33.049,576548.79,786948.82,1069606.2,4.53
2015-08-28,27.05,29.5,28.9,23.1,659561.44,-0.9,-3.02,32.064,30.866,33.438,694559.34,811297.75,1214506.96,8.18
2015-08-21,36.41,37.28,29.8,29.63,527977.25,-6.62,-18.18,32.644,31.547,33.278,707823.57,817859.48,1256160.08,6.55
2015-08-14,33.0,38.38,36.42,33.0,735158.5,3.62,11.04,32.884,32.91,33.088,783464.85,859141.38,1304794.54,9.12
2015-08-07,32.02,34.65,32.8,29.65,594868.12,0.4,1.24,31.038,33.376,32.519,909967.22,890973.75,1392858.51,7.38
2015-07-31,30.56,33.5,32.4,26.31,955231.38,0.6,1.89,29.472,33.877,32.089,997348.85,991922.4,1460340.91,11.84
2015-07-24,31.0,33.8,31.8,30.0,725882.62,0.8,2.58,29.668,34.442,31.682,928036.16,1069704.12,1478391.61,9.0
2015-07-17,28.5,32.8,31.0,26.25,906183.62,3.81,14.01,30.45,34.691,31.258,927895.38,1155019.31,1517655.28,11.24
2015-07-10,27.47,27.47,27.19,20.6,1367670.38,2.22,8.89,32.936,34.744,30.923,934817.9,1256713.83,1518922.76,16.96
2015-07-03,34.0,34.86,24.97,24.97,1031776.25,-8.41,-25.2,35.714,35.306,30.731,871980.28,1234123.11,1480361.37,12.79
2015-06-26,35.69,38.0,33.38,32.5,608667.94,-2.33,-6.53,38.282,36.068,30.639,986495.95,1352263.59,1536541.11,7.55
2015-06-19,43.3,43.3,35.71,35.51,725178.69,-7.72,-17.78,39.216,36.01,30.082,1211372.09,1617716.17,1588314.95,8.99
2015-06-12,41.55,46.18,43.43,41.11,940796.25,2.35,5.72,38.932,35.008,29.39,1382143.25,1694460.69,1698775.88,11.67
2015-06-05,37.81,45.0,41.08,37.81,1053482.25,3.27,8.65,36.552,33.266,28.296,1578609.75,1750447.71,1728803.27,13.06
