date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-12,6.47,6.48,6.21,6.2,96452.06,-0.26,-4.02,6.43,6.503,6.653,61937.1,69118.47,91842.75,0.7
2016-12-09,6.49,6.52,6.47,6.43,52893.86,-0.02,-0.31,6.482,6.551,6.686,57107.25,68177.31,91463.15,0.38
2016-12-08,6.51,6.55,6.49,6.47,55145.22,-0.02,-0.31,6.492,6.575,6.707,62276.42,71452.07,95860.23,0.4
2016-12-07,6.48,6.51,6.51,6.44,60513.9,0.04,0.62,6.528,6.593,6.717,67229.91,73374.89,98210.53,0.44
2016-12-06,6.49,6.5,6.47,6.45,44680.47,0.01,0.15,6.546,6.613,6.732,70061.33,81687.16,100035.44,0.32
2016-12-05,6.48,6.5,6.47,6.44,72302.82,-0.05,-0.77,6.576,6.645,6.743,76299.83,101071.25,100405.45,0.52
2016-12-02,6.66,6.67,6.52,6.5,78739.68,-0.15,-2.25,6.62,6.687,6.754,79247.36,104552.64,100414.81,0.57
2016-12-01,6.62,6.67,6.67,6.59,79912.68,0.07,1.06,6.658,6.731,6.767,80627.72,109207.54,104329.21,0.58
2016-11-30,6.62,6.66,6.6,6.58,74671.01,-0.02,-0.3,6.658,6.751,6.773,79519.87,110195.13,109761.42,0.54
2016-11-29,6.69,6.7,6.62,6.61,75872.96,-0.07,-1.05,6.68,6.779,6.782,93312.99,109473.46,111182.22,0.55
2016-11-28,6.72,6.75,6.69,6.67,87040.48,-0.03,-0.45,6.714,6.802,6.783,125842.66,114567.04,109643.32,0.63
2016-11-25,6.68,6.72,6.71,6.61,85641.46,0.03,0.45,6.754,6.82,6.778,129857.92,114748.98,108269.84,0.62
2016-11-24,6.7,6.71,6.67,6.67,74373.45,-0.03,-0.45,6.804,6.838,6.776,137787.36,120268.4,107139.6,0.54
2016-11-23,6.76,6.78,6.71,6.68,143636.59,-0.07,-1.03,6.844,6.841,6.777,140870.39,123046.17,107788.88,1.04
2016-11-22,6.73,6.81,6.79,6.72,238521.34,-0.1,-1.45,6.878,6.85,6.778,125633.92,118383.71,103727.57,1.73
2016-11-18,6.92,6.96,6.89,6.84,107116.75,-0.06,-0.86,6.89,6.841,6.774,103291.41,99739.66,96990.01,0.78
2016-11-17,6.87,6.97,6.96,6.8,125288.65,0.09,1.31,6.886,6.821,6.76,99640.05,96276.99,94300.62,0.91
2016-11-16,6.89,6.93,6.87,6.84,89788.62,-0.01,-0.14,6.872,6.802,6.744,102749.44,99450.88,90568.75,0.65
2016-11-15,6.85,6.91,6.88,6.82,67454.25,0.03,0.44,6.838,6.794,6.733,105221.94,109327.72,89142.64,0.49
2016-11-14,6.86,6.89,6.85,6.79,126808.8,-0.02,-0.29,6.822,6.784,6.721,111133.5,112890.99,88984.03,0.92
2016-11-11,6.89,6.9,6.87,6.82,88859.92,-0.02,-0.29,6.792,6.763,6.706,96187.9,104719.61,85175.7,0.64
2016-11-10,6.74,6.92,6.89,6.74,140835.61,0.19,2.84,6.756,6.736,6.692,92913.93,101790.7,84054.83,1.02
2016-11-09,6.79,6.8,6.7,6.66,102151.13,-0.1,-1.47,6.732,6.714,6.68,96152.31,94010.81,80517.69,0.74
2016-11-08,6.71,6.82,6.8,6.69,97012.03,0.11,1.64,6.75,6.712,6.679,113433.49,92531.58,81760.46,0.7
2016-11-07,6.68,6.75,6.7,6.67,52080.8,0.0,0.0,6.746,6.705,6.669,114648.48,89071.44,81115.4,0.38
2016-11-04,6.75,6.78,6.69,6.67,72490.07,-0.08,-1.18,6.734,6.706,6.664,113251.32,94240.37,87927.93,0.53
2016-11-03,6.76,6.89,6.77,6.66,157027.52,0.0,0.0,6.716,6.699,6.648,110667.47,92324.26,85773.14,1.14
2016-11-02,6.79,6.95,6.79,6.76,188557.02,0.01,0.15,6.696,6.686,6.628,91869.31,81686.63,79690.03,1.37
2016-11-01,6.66,6.78,6.78,6.62,103086.98,0.14,2.11,6.674,6.671,6.605,71629.68,68957.57,72150.37,0.75
2016-10-31,6.63,6.66,6.64,6.56,45095.02,0.03,0.45,6.664,6.657,6.584,63494.4,65077.08,68482.29,0.33
2016-10-28,6.67,6.72,6.6,6.6,59570.82,-0.07,-1.05,6.678,6.648,6.567,75229.41,65631.79,68224.77,0.43
2016-10-27,6.65,6.71,6.67,6.62,63036.71,0.0,0.0,6.682,6.648,6.557,73981.04,66318.96,67066.33,0.46
2016-10-26,6.76,6.8,6.68,6.66,87358.87,-0.05,-0.74,6.676,6.645,6.544,71503.94,67024.56,65912.37,0.63
2016-10-25,6.72,6.74,6.73,6.69,62410.56,0.02,0.3,6.668,6.645,6.53,66285.46,70989.34,63461.79,0.45
2016-10-24,6.6,6.75,6.71,6.6,103770.1,0.09,1.36,6.65,6.632,6.511,66659.76,73159.37,62016.11,0.75
2016-10-21,6.62,6.67,6.62,6.56,53328.96,-0.03,-0.45,6.618,6.622,6.493,56034.17,81615.5,58157.84,0.39
2016-10-20,6.63,6.66,6.64,6.6,50651.23,0.0,0.0,6.614,6.597,6.477,58656.88,79222.02,57015.97,0.37
2016-10-19,6.67,6.69,6.64,6.61,61266.43,0.0,0.0,6.614,6.57,6.461,62545.18,77693.43,56228.56,0.44
2016-10-18,6.53,6.66,6.64,6.51,64282.07,0.1,1.53,6.622,6.539,6.444,75693.23,75343.16,58077.15,0.47
2016-10-17,6.6,6.64,6.55,6.52,50642.14,-0.05,-0.76,6.614,6.51,6.436,79658.98,71887.51,59071.06,0.37
2016-10-14,6.66,6.66,6.6,6.55,66442.52,-0.05,-0.75,6.626,6.485,6.438,107196.84,70817.74,63437.96,0.48
2016-10-13,6.68,6.7,6.64,6.61,70092.76,-0.04,-0.6,6.58,6.466,6.44,99787.17,67813.69,69817.92,0.51
2016-10-12,6.58,6.73,6.68,6.57,127006.65,0.08,1.21,6.526,6.443,6.431,92841.67,64800.18,69781.01,0.92
2016-10-11,6.57,6.63,6.6,6.56,84110.81,-0.02,-0.3,6.456,6.414,6.418,74993.1,55934.23,67490.77,0.61
2016-10-10,6.53,6.62,6.61,6.52,188331.45,0.23,3.6,6.406,6.389,6.411,64116.05,50872.85,65193.18,1.37
2016-09-30,6.34,6.4,6.37,6.33,29394.16,0.01,0.16,6.344,6.363,6.403,34438.65,34700.18,59119.63,0.21
2016-09-29,6.35,6.38,6.37,6.34,35365.26,0.04,0.63,6.352,6.356,6.41,35840.22,34809.91,60153.27,0.26
2016-09-28,6.36,6.38,6.33,6.33,37763.82,-0.01,-0.16,6.36,6.352,6.419,36758.69,34763.69,60660.61,0.27
2016-09-27,6.3,6.36,6.35,6.28,29725.55,0.05,0.79,6.372,6.348,6.43,36875.36,40811.13,61621.41,0.22
2016-09-26,6.41,6.42,6.3,6.28,39944.44,-0.12,-1.87,6.372,6.362,6.441,37629.65,46254.6,64839.37,0.29
2016-09-23,6.43,6.45,6.41,6.39,36402.02,0.01,0.16,6.382,6.391,6.451,34961.71,56058.18,65781.98,0.26
2016-09-22,6.42,6.44,6.41,6.39,39957.6,0.02,0.31,6.36,6.414,6.457,33779.6,71822.15,65910.08,0.29
2016-09-21,6.35,6.41,6.39,6.34,38347.17,0.03,0.47,6.344,6.419,6.463,32768.69,74761.84,66564.35,0.28
2016-09-20,6.39,6.4,6.35,6.35,33497.0,-0.01,-0.16,6.324,6.421,6.469,44746.9,79047.31,69218.89,0.24
2016-09-19,6.31,6.36,6.35,6.3,26604.74,0.05,0.79,6.352,6.432,6.483,54879.56,79513.52,72125.93,0.19
2016-09-14,6.3,6.33,6.3,6.27,30491.51,-0.03,-0.47,6.4,6.442,6.499,77154.65,83539.08,80288.75,0.22
2016-09-13,6.34,6.34,6.33,6.3,34903.02,0.04,0.64,6.468,6.464,6.511,109864.7,85496.63,81901.79,0.25
2016-09-12,6.41,6.42,6.29,6.28,98238.24,-0.2,-3.08,6.494,6.486,6.522,116754.98,86557.54,84239.13,0.71
2016-09-09,6.55,6.6,6.49,6.48,84160.27,-0.09,-1.37,6.518,6.511,6.534,113347.71,82431.69,83628.39,0.61
2016-09-08,6.56,6.66,6.59,6.51,137980.23,-0.05,-0.75,6.512,6.519,6.53,104147.49,83424.13,81249.06,1.0
2016-09-07,6.45,6.84,6.64,6.43,194041.73,0.19,2.95,6.484,6.51,6.518,89923.51,75505.77,76434.42,1.41
2016-09-06,6.41,6.46,6.46,6.34,69354.45,0.05,0.78,6.46,6.5,6.508,61128.57,59998.01,68818.99,0.5
2016-09-05,6.49,6.49,6.41,6.39,81201.89,-0.05,-0.77,6.478,6.507,6.508,56360.09,58366.86,67479.24,0.59
2016-09-02,6.45,6.49,6.46,6.44,38159.15,0.01,0.15,6.504,6.517,6.509,51515.66,59390.47,66138.35,0.28
2016-09-01,6.53,6.53,6.45,6.44,66860.31,-0.08,-1.23,6.526,6.534,6.504,62700.77,64738.33,66674.41,0.48
2016-08-31,6.55,6.55,6.52,6.43,50067.04,-0.02,-0.31,6.536,6.556,6.501,61088.04,77038.43,65343.44,0.36
2016-08-30,6.54,6.58,6.55,6.52,45512.05,0.02,0.31,6.54,6.558,6.496,58867.45,78306.96,64681.83,0.33
2016-08-29,6.56,6.59,6.54,6.5,56979.74,-0.02,-0.3,6.536,6.557,6.487,60373.64,81920.72,64176.57,0.41
2016-08-26,6.5,6.67,6.57,6.48,94084.71,0.08,1.23,6.53,6.557,6.476,67265.29,84825.1,63885.28,0.68
2016-08-25,6.51,6.54,6.5,6.41,58796.68,-0.04,-0.61,6.542,6.541,6.468,66775.9,79073.99,62221.1,0.43
2016-08-24,6.55,6.62,6.54,6.52,38964.06,0.0,0.0,6.576,6.526,6.465,92988.81,77363.07,63328.29,0.28
2016-08-23,6.52,6.6,6.53,6.49,53043.0,0.01,0.15,6.576,6.515,6.463,97746.46,77639.98,68071.95,0.38
2016-08-22,6.63,6.64,6.51,6.5,91438.0,-0.13,-1.96,6.578,6.508,6.474,103467.79,76591.61,69589.52,0.66
2016-08-19,6.69,6.72,6.63,6.56,91637.74,-0.05,-0.75,6.584,6.501,6.485,102384.9,72886.22,69899.8,0.66
2016-08-18,6.54,6.85,6.67,6.53,189861.27,0.13,1.99,6.54,6.474,6.49,91372.09,68610.48,70240.68,1.38
2016-08-17,6.54,6.55,6.54,6.49,62752.31,0.0,0.0,6.476,6.446,6.491,61737.33,53648.45,66460.95,0.46
2016-08-16,6.54,6.57,6.54,6.51,81649.64,-0.01,-0.15,6.454,6.434,6.501,57533.5,51056.71,72766.99,0.59
2016-08-15,6.42,6.56,6.54,6.42,86023.55,0.12,1.87,6.438,6.417,6.502,49715.43,46432.43,71778.6,0.62
2016-08-12,6.35,6.43,6.41,6.35,36573.67,0.05,0.79,6.418,6.394,6.502,43387.54,42945.46,71756.07,0.27
2016-08-11,6.44,6.47,6.35,6.35,41687.48,-0.08,-1.24,6.408,6.394,6.51,45848.87,45368.2,74395.44,0.3
2016-08-10,6.46,6.47,6.43,6.42,41733.15,-0.03,-0.46,6.416,6.403,6.526,45559.56,49293.52,81105.08,0.3
2016-08-09,6.41,6.48,6.46,6.41,42559.28,0.02,0.31,6.414,6.41,6.538,44579.92,58503.92,86015.5,0.31
2016-08-08,6.35,6.45,6.44,6.32,54384.13,0.07,1.1,6.396,6.439,6.544,43149.43,62587.44,92449.35,0.39
2016-08-05,6.41,6.41,6.36,6.35,48880.29,-0.04,-0.62,6.37,6.468,6.544,42503.38,66913.38,96642.99,0.35
2016-08-04,6.41,6.42,6.39,6.35,40240.96,-0.03,-0.47,6.38,6.506,6.547,44887.54,71870.88,98532.24,0.29
2016-08-03,6.38,6.42,6.42,6.36,36834.94,0.05,0.79,6.39,6.535,6.552,53027.47,79273.46,103563.68,0.27
2016-08-02,6.33,6.38,6.37,6.3,35406.82,0.05,0.79,6.406,6.568,6.554,72427.92,94477.27,108734.97,0.26
2016-08-01,6.4,6.4,6.31,6.25,51153.88,-0.1,-1.56,6.482,6.587,6.554,82025.44,97124.78,112777.59,0.37
2016-07-29,6.44,6.49,6.41,6.37,60801.1,-0.03,-0.47,6.566,6.609,6.554,91323.38,100566.69,116364.61,0.44
2016-07-28,6.49,6.51,6.44,6.38,80940.6,-0.05,-0.77,6.632,6.626,6.544,98854.21,103422.69,116341.53,0.59
2016-07-27,6.74,6.76,6.5,6.39,133837.22,-0.24,-3.56,6.68,6.649,6.533,105519.44,112916.64,114705.2,0.97
2016-07-26,6.73,6.77,6.75,6.66,83394.41,0.03,0.45,6.73,6.666,6.518,116526.61,113527.08,111446.46,0.6
2016-07-25,6.74,6.84,6.73,6.66,97643.58,-0.01,-0.15,6.692,6.648,6.493,112224.11,122311.26,113971.52,0.71
