date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-07-22,19.17,20.67,19.7,19.07,471443.91,0.51,2.66,19.326,19.263,21.017,376573.32,361177.94,333505.54,12.23
2016-07-15,19.35,19.55,19.19,19.01,255775.86,-0.09,-0.47,19.59,19.461,21.097,383574.15,347300.15,327983.09,6.63
2016-07-08,19.1,19.78,19.28,18.88,343491.03,0.09,0.47,19.76,19.492,21.217,389133.67,340710.99,331769.16,8.91
2016-07-01,19.04,19.75,19.19,18.97,378181.31,-0.08,-0.41,19.716,19.557,21.463,388289.92,346358.69,338755.99,9.81
2016-06-24,21.17,21.17,19.27,18.02,433974.5,-1.75,-8.32,19.44,19.793,21.689,374390.61,331111.32,339593.95,11.26
2016-06-17,19.57,22.44,21.02,18.7,506448.06,0.98,4.89,19.2,20.011,21.87,345782.55,318002.12,330913.09,13.14
2016-06-08,18.92,20.7,20.04,18.71,283573.44,0.98,5.14,19.332,20.159,21.961,311026.15,296815.74,328751.61,7.36
2016-06-03,17.95,19.6,19.06,17.22,339272.28,1.25,7.02,19.224,20.843,22.014,292288.3,301095.77,341241.13,8.8
2016-05-27,18.09,18.77,17.81,17.61,308684.78,-0.26,-1.44,19.398,21.581,22.189,304427.47,294602.06,336971.92,8.01
2016-05-20,20.0,20.6,18.07,17.83,290934.19,-3.61,-16.65,20.146,22.265,22.409,287832.02,309101.88,326924.39,7.55
2016-02-19,19.01,21.98,21.68,18.3,332666.06,2.18,11.18,20.822,22.771,22.736,290221.7,305833.15,339118.67,14.17
2016-02-05,20.29,20.38,19.5,18.01,189884.2,-0.43,-2.16,20.986,22.732,22.699,282605.32,308666.04,342244.34,8.09
2016-01-29,23.0,23.38,19.93,19.01,399968.12,-1.62,-7.52,22.462,22.942,22.605,309903.24,322827.34,337832.33,17.03
2016-01-22,21.0,22.8,21.55,20.37,225707.52,0.1,0.47,23.764,23.369,22.587,284776.65,331153.28,341455.49,9.61
2016-01-15,22.51,24.35,21.45,19.67,302882.59,-1.05,-4.67,24.384,23.585,22.749,330371.73,348076.58,342087.79,12.9
2016-01-08,26.94,27.1,22.5,20.6,294584.19,-4.38,-16.3,24.72,23.729,23.068,321444.6,343824.06,345561.17,12.54
2015-12-31,26.8,27.89,26.88,24.8,326373.78,0.44,1.66,24.478,23.762,23.616,334726.75,360687.47,349193.19,13.9
2015-12-25,24.39,26.67,26.44,24.3,274335.19,1.79,7.26,23.422,23.184,23.885,335751.45,381386.49,352463.52,11.68
2015-12-18,23.02,25.65,24.65,22.64,453682.91,1.52,6.57,22.974,22.796,24.222,377529.91,379341.78,383292.73,19.32
2015-12-11,21.24,23.36,23.13,20.8,258246.94,1.84,8.64,22.786,22.552,24.641,365781.42,344746.9,401316.0,11.0
2015-12-04,21.6,22.1,21.29,20.0,360994.94,-0.31,-1.44,22.738,22.7,24.921,366203.52,372404.19,402309.96,15.37
2015-11-27,24.45,24.75,21.6,21.49,331497.25,-2.6,-10.74,23.046,22.666,25.317,386648.19,375822.64,412642.54,14.12
2015-11-20,23.18,25.5,24.2,22.8,483227.53,0.49,2.07,22.946,22.267,25.661,427021.53,352837.32,434557.44,20.58
2015-11-13,22.74,24.14,23.71,22.35,394940.44,0.82,3.58,22.618,21.804,25.641,381153.65,351757.7,446996.97,16.82
2015-11-06,22.71,23.0,22.89,21.1,260357.44,0.06,0.26,22.318,21.913,25.518,323712.39,336099.0,454547.96,11.09
2015-10-30,21.33,24.36,22.83,21.1,463218.31,1.73,8.2,22.662,22.406,25.416,378604.86,347298.28,477420.85,19.73
2015-10-23,22.33,23.35,21.1,19.88,533363.94,-1.46,-6.47,22.286,23.47,25.254,364997.09,337698.9,492667.89,22.71
2015-10-16,22.0,24.26,22.56,21.9,253888.11,0.35,1.58,21.588,24.585,25.094,278653.1,323540.55,499961.24,10.81
2015-07-27,24.2,25.67,22.21,22.21,107734.13,-2.4,-9.75,20.99,25.647,24.904,322361.74,387243.67,528685.46,4.59
2015-07-24,21.4,26.5,24.61,20.8,534819.81,3.66,17.47,21.508,26.729,24.561,348485.61,457885.09,581586.31,22.77
2015-07-17,19.37,23.2,20.95,17.39,395179.44,3.34,18.97,22.15,27.141,23.976,315991.7,432215.73,570104.44,16.83
2015-07-06,21.5,21.5,17.61,17.61,101644.0,-1.96,-10.02,24.654,27.968,23.533,310400.71,449462.44,553473.54,4.33
2015-07-03,25.5,25.8,19.57,19.57,472431.34,-5.23,-21.09,27.582,29.055,23.254,368428.0,516277.57,558016.42,20.12
2015-06-26,27.9,30.72,24.8,24.8,238353.45,-3.02,-10.86,30.304,29.478,22.846,452125.6,542236.24,551049.95,10.15
2015-06-19,33.65,36.63,27.82,27.82,372350.28,-5.65,-16.88,31.95,29.122,22.256,567284.58,572996.92,548434.1,15.86
2015-06-12,32.99,34.1,33.47,31.0,367224.47,1.22,3.78,32.132,28.425,21.473,548439.76,607543.41,545980.67,15.64
2015-06-05,32.7,34.79,32.25,31.0,391780.44,-0.93,-2.8,31.282,27.037,20.372,588524.18,647636.89,553125.33,16.68
